Row ID,Order ID,Order Date,Ship Date,Ship Mode,Customer ID,Customer Name,Segment,Country,City,State,Postal Code,Region,Product ID,Category,Sub-Category,Product Name,Sales,Quantity,Discount,Profit
10604.019970621299,CA-2017-124576,7/2/2017,6/11/2017,First Class,HW-14935,Gene Hale,Corporate,United States,Cheyenne,Maryland,68617.66752473524,Central,OFF-ST-10000649,Furniture,Furnishings,Acco Hanging Data Binders,-131.14963075224773,3.2027117913162555,-0.0647521151667104,-249.865019485451
2279.8811639531227,US-2017-100930,7/16/2017,12/7/2017,Second Class,AS-10135,Dennis Pardue,Corporate,United States,Burlington,Virginia,86386.98216586222,Central,TEC-AC-10001990,Furniture,Copiers,Newell 318,-15.19534617931805,7.668707409288815,-0.15645466227656882,-511.7744077589459
5790.946829423683,CA-2015-121699,6/7/2014,3/2/2015,Standard Class,DB-13120,Randy Ferguson,Home Office,United States,Spokane,Colorado,55936.99044165877,South,TEC-AC-10002380,Office Supplies,Bookcases,Microsoft Sculpt Comfort Mouse,-248.46888115257826,8.968925675545494,0.2070780867672648,-143.04773640147417
6453.074543678374,CA-2016-131835,11/10/2016,10/29/2014,First Class,CS-12400,Michael Oakman,Corporate,United States,San Bernardino,South Dakota,33517.274337770796,East,TEC-PH-10001527,Furniture,Labels,Holmes Odor Grabber,-438.4328662090557,4.667943092291484,0.23007400945406742,-272.33904750408186
5284.772996343562,CA-2015-111864,12/19/2014,5/27/2016,First Class,AB-10255,Juliana Krohn,Consumer,United States,Keller,Utah,68483.8265178296,East,OFF-FA-10000089,Furniture,Copiers,"Peel & Seel Recycled Catalog Envelopes, Brown",282.73418264954563,2.5117328367537937,0.1954908729709459,155.50656420723834
44.96606695323317,US-2017-129224,1/5/2016,4/13/2016,Second Class,KB-16585,Anthony Witt,Consumer,United States,Renton,Colorado,65376.7769689839,West,OFF-SU-10000898,Office Supplies,Storage,"Eldon Regeneration Recycled Desk Accessories, Smoke",473.4134428203883,2.55796409742843,0.03099982631371065,60.08564251524682
3637.349225505954,US-2017-129441,5/12/2016,11/20/2014,Same Day,KC-16255,Charles Sheldon,Consumer,United States,Decatur,Missouri,34461.61126448697,West,FUR-FU-10001025,Furniture,Phones,"White Dual Perf Computer Printout Paper, 2700 Sheets, 1 Part, Heavyweight, 20 lbs., 14 7/8 x 11",384.8834183606731,3.455913292163434,-0.011722250755002384,34.41886881036781
5448.14885059885,CA-2016-129308,3/24/2014,1/28/2014,Second Class,BW-11065,Roland Schwarz,Corporate,United States,Woodstock,Illinois,71716.73550938402,Central,TEC-PH-10001578,Furniture,Accessories,Wilson Electronics DB Pro Signal Booster,546.2255775183928,2.8017826287227052,-0.04546513227557333,505.80686065244106
7302.543754554867,CA-2016-114972,4/3/2017,12/16/2016,First Class,NH-18610,Sandra Flanagan,Consumer,United States,Odessa,Utah,43880.324363737425,South,OFF-PA-10001776,Furniture,Paper,GBC Standard Plastic Binding Systems Combs,-149.29651059019403,7.516812265047928,-0.0675159910203656,7.654024789021893
1655.5409010597527,CA-2017-103506,10/4/2017,11/10/2017,Standard Class,KE-16420,Jeremy Pistek,Corporate,United States,Rapid City,Virginia,90606.44223878256,East,OFF-BI-10000962,Furniture,Storage,"XtraLife ClearVue Slant-D Ring Binder, White, 3""",-120.73333384024897,7.005932312842663,-0.23316251923607847,-10.9055456109324
5449.757433183064,CA-2014-129938,9/14/2017,12/3/2016,First Class,SJ-20215,Steve Nguyen,Corporate,United States,Romeoville,South Dakota,90658.2903989492,South,OFF-LA-10001297,Furniture,Chairs,"Array Parchment Paper, Assorted Colors",25.830569918145642,6.207596600180954,0.4105038974454085,-119.50286033937485
8553.755831774724,CA-2017-165008,10/8/2014,8/10/2015,Second Class,SC-20380,Paul Stevenson,Home Office,United States,Wausau,Illinois,69389.52660550993,West,OFF-ST-10001272,Furniture,Art,GBC VeloBind Cover Sets,988.5987218632577,5.509253134700418,0.55421541384523,-228.5196030123024
3537.273439564663,US-2017-107384,7/16/2016,1/21/2014,Second Class,DK-13090,Sean Christensen,Consumer,United States,Skokie,New Mexico,35765.96707918221,Central,FUR-FU-10002963,Furniture,Appliances,DAX Two-Tone Silver Metal Document Frame,-137.21158189074964,4.03219641872033,-0.032008889810085844,93.47868430505503
9757.88694304592,CA-2015-144302,11/4/2016,2/26/2017,Standard Class,LC-17050,Nicole Hansen,Home Office,United States,Holyoke,North Dakota,38890.93749559924,East,OFF-AP-10000390,Furniture,Phones,Xerox 1884,806.1287270862956,3.844856443995041,0.20789580138371663,94.20943738785942
594.5107173751421,CA-2016-162236,5/18/2016,10/4/2017,Second Class,RM-19375,Jim Karlsson,Home Office,United States,College Station,Massachusetts,36439.09468909392,Central,OFF-SU-10004498,Technology,Labels,Deluxe Chalkboard Eraser Cleaner,-422.8261138059559,2.7791204731578576,-0.01469423231021963,-258.15480204099765
4196.835719903092,US-2014-140116,4/23/2016,5/22/2017,Same Day,KB-16405,Brian DeCherney,Home Office,United States,Chicago,Illinois,14353.086554064444,West,OFF-PA-10004470,Office Supplies,Bookcases,Motorola L703CM,498.59807943757215,6.058758339927772,0.42806748277933815,-137.45445764407043
8919.673372316352,CA-2014-112718,7/15/2016,10/3/2017,First Class,LH-16900,Jennifer Patt,Consumer,United States,Pico Rivera,Idaho,69934.95672076097,East,OFF-AP-10000576,Office Supplies,Labels,Xerox 1896,-164.15683824528747,4.152751129136337,0.16860049868018037,296.0798862220382
3148.211121380433,CA-2015-148628,12/5/2015,9/20/2014,Same Day,DF-13135,Philip Fox,Consumer,United States,Plano,Rhode Island,41386.204793819365,South,OFF-ST-10002406,Office Supplies,Machines,Kensington 6 Outlet Guardian Standard Surge Protector,-600.607053653358,5.951172629864482,0.41074442334463634,484.71759185040054
7417.749263252952,CA-2016-162110,8/13/2016,1/7/2016,Same Day,FP-14320,Giulietta Weimer,Home Office,United States,La Mesa,Minnesota,37916.67175478997,South,OFF-LA-10004272,Technology,Phones,"Sauder Forest Hills Library with Doors, Woodland Oak Finish",-952.2473114971242,2.676116267345175,0.12241275036000189,159.474282226867
6633.652033425639,CA-2015-167010,10/4/2017,6/1/2016,Second Class,DA-13450,Richard Eichhorn,Home Office,United States,Great Falls,District of Columbia,9260.831385291123,West,OFF-AR-10000614,Furniture,Envelopes,Xerox 227,191.78699302550677,0.7927023183303832,-0.03249114146256743,-29.379593643439364
9641.05234482897,CA-2017-101322,8/28/2017,5/13/2017,Second Class,LD-17005,Dan Reichenbach,Home Office,United States,Harrisonburg,North Carolina,45897.30227588689,Central,OFF-AR-10000538,Technology,Appliances,Durable Pressboard Binders,-142.0553433288278,3.933942015239743,-0.08304569239836332,-329.5663847459393
2596.21169739777,CA-2014-141649,8/15/2015,8/20/2017,Standard Class,SG-20890,Philip Brown,Consumer,United States,Morgan Hill,Iowa,19876.876126960495,Central,FUR-BO-10001918,Technology,Envelopes,ARKON Windshield Dashboard Air Vent Car Mount Holder,625.8511543167424,6.506294003480699,0.2686207919723087,-359.5912599285922
7694.789147379722,CA-2016-140438,2/20/2014,5/5/2017,Same Day,SG-20605,Tracy Blumstein,Home Office,United States,Owensboro,Missouri,56922.92458536469,West,TEC-AC-10001542,Office Supplies,Tables,Belkin OmniView SE Rackmount Kit,125.29955402180126,6.052124788069518,0.008158719132694031,-46.06105818287765
7273.527487584557,US-2017-134481,3/3/2016,8/8/2015,First Class,MZ-17335,Denny Joy,Corporate,United States,Apple Valley,Oregon,78612.01023843254,West,OFF-PA-10004285,Office Supplies,Binders,RCA Visys Integrated PBX 8-Line Router,168.9093518992458,-0.2761605670361922,0.5625924107538661,443.7246587490361
4514.323775943184,CA-2017-122504,7/16/2017,4/30/2016,First Class,BK-11260,Debra Catini,Home Office,United States,Montgomery,Iowa,104313.24771727118,West,TEC-PH-10000004,Office Supplies,Fasteners,Motorola L804,-738.1575846918392,5.616715821082755,-0.20977682576114523,223.51423086369695
4004.0927119341522,CA-2017-106824,10/28/2015,5/18/2017,Standard Class,Dl-13600,Joel Jenkins,Corporate,United States,Marlborough,South Dakota,75691.98534059551,Central,OFF-BI-10004826,Office Supplies,Paper,Imation Secure+ Hardware Encrypted USB 2.0 Flash Drive; 16GB,-746.435814911634,9.789529383375234,-0.2080724779402727,221.5167451721478
1074.2805106210249,CA-2017-139717,11/18/2016,4/14/2016,Standard Class,CK-12760,Kristen Hastings,Consumer,United States,Arlington Heights,Colorado,51778.103744541695,South,OFF-ST-10001522,Office Supplies,Copiers,Plantronics Voyager Pro Legend,64.51472376997589,3.71381349064612,0.2500050291078021,-254.30599898806247
-419.6522957342877,CA-2014-124730,6/1/2014,9/28/2016,First Class,MH-17455,Neil Knudson,Consumer,United States,Jamestown,Ohio,21213.80760400492,East,OFF-AP-10002734,Office Supplies,Accessories,Avery 481,324.44716878602367,2.4301424417587905,-0.2020235954006034,-36.99037431634783
4947.985482153939,CA-2015-141768,8/9/2015,3/20/2015,Standard Class,PH-18790,Craig Reiter,Home Office,United States,Redwood City,North Dakota,98543.31020374304,East,OFF-FA-10000089,Technology,Binders,Avery 519,380.7249672647648,1.8618081589180053,0.2965606810844706,47.472835180850254
1417.2660801649117,CA-2015-133396,5/8/2014,11/5/2016,First Class,CH-12070,Elpida Rittenbach,Corporate,United States,New York City,New Hampshire,69878.85272717857,East,TEC-AC-10000358,Technology,Furnishings,Wilson Jones 14 Line Acrylic Coated Pressboard Data Binders,-870.7043986339881,0.8502145392868297,0.04863394182586585,145.21733282269008
95.36541641992426,CA-2016-113236,2/21/2015,6/3/2015,Standard Class,AG-10495,Brad Eason,Home Office,United States,Norwich,Wyoming,34675.2020744978,West,TEC-AC-10003399,Office Supplies,Accessories,Honeywell Enviracaire Portable HEPA Air Cleaner for 16' x 20' Room,992.8856906140379,2.665770085452464,0.17868739698549307,240.1371894704527
3329.852037145706,CA-2016-126158,7/13/2017,6/30/2015,First Class,SH-20395,Quincy Jones,Consumer,United States,Woodbury,Montana,153707.36360802653,Central,TEC-PH-10004522,Office Supplies,Binders,Hon GuestStacker Chair,494.9043316120874,2.8127470666782948,0.24155906459309323,-176.74198323531186
8470.657373587313,US-2017-109484,3/6/2017,6/6/2017,Same Day,TH-21115,Michelle Lonsdale,Home Office,United States,San Mateo,Texas,47701.631985534055,West,OFF-AP-10001366,Furniture,Machines,"TOPS ""Important Message"" Pads, Canary, 4-1/4 x 5-1/2, 50 Sheets per Pad",-155.67187580158748,4.873666588650295,-0.0009904642074362313,46.252265108327734
2263.429853016246,CA-2017-144827,11/24/2016,8/14/2015,Same Day,CP-12340,Darren Koutras,Corporate,United States,League City,Nevada,27252.81918028832,East,TEC-PH-10000004,Furniture,Paper,"Tennsco Stur-D-Stor Boltless Shelving, 5 Shelves, 24"" Deep, Sand",-378.0271598921266,1.783792659276616,-0.059367035492270015,-114.34449657953661
3069.932619931786,CA-2014-105165,3/19/2015,3/25/2014,Same Day,SP-20920,Arthur Prichep,Home Office,United States,Kent,Texas,56298.67517585267,Central,OFF-AR-10004582,Office Supplies,Copiers,2300 Heavy-Duty Transfer File Systems by Perma,-930.9280771963654,0.37395547701809884,0.35597134697170607,-29.76936534514791
5336.530172128547,CA-2017-168942,6/14/2015,11/13/2016,Same Day,JW-15220,George Bell,Corporate,United States,Canton,Kentucky,75500.65754339492,West,TEC-AC-10002647,Furniture,Phones,SanDisk Cruzer 4 GB USB Flash Drive,103.9029821012981,1.398546412391752,-0.13102975755704152,-40.53053792751064
9805.911511610084,CA-2015-116260,5/12/2017,7/20/2016,Standard Class,JE-15475,Sanjit Jacobs,Corporate,United States,Burlington,Washington,108326.38806873276,West,OFF-AR-10001221,Technology,Envelopes,Hewlett Packard 310 Color Digital Copier,617.591987423729,0.5893693364683688,-0.0017456802854868558,-98.25019065422347
6770.563633458645,CA-2015-169740,12/1/2016,10/14/2016,Same Day,SM-20905,Andrew Gjertsen,Corporate,United States,Norwich,Wisconsin,92554.9181521479,West,TEC-AC-10001635,Furniture,Chairs,Black & Decker Filter for Double Action Dustbuster Cordless Vac BLDV7210,734.6143179429569,5.445377855532241,0.14796087410309727,-366.05652354917027
7122.638505555727,US-2017-125717,2/4/2017,9/19/2017,Second Class,VF-21715,Alyssa Tate,Home Office,United States,Loveland,Washington,39170.14049592068,East,OFF-ST-10003816,Technology,Bookcases,Advantus T-Pin Paper Clips,-521.4821238453806,1.0817477434417442,-0.11394566773290091,181.20873916454642
6863.561949864404,CA-2016-167584,6/29/2017,10/9/2015,Second Class,BB-11545,Claire Gute,Consumer,United States,San Bernardino,Missouri,66351.74269249913,South,OFF-FA-10000611,Furniture,Paper,Digium D40 VoIP phone,66.27269818709033,3.6803600617672974,0.06769505743081146,184.67936068513737
11917.846765023549,CA-2014-165764,12/10/2014,1/9/2015,Same Day,CS-12355,Ben Peterman,Consumer,United States,Lansing,Utah,63132.59715654227,East,TEC-PH-10003092,Furniture,Storage,White Computer Printout Paper by Universal,-653.7934935842604,-0.6430652759699615,0.0022888035552477703,-135.40438689753913
6213.264038080595,CA-2017-154102,6/12/2015,1/24/2017,First Class,TB-21520,Roland Murray,Consumer,United States,Moreno Valley,Vermont,78094.09184403699,West,TEC-AC-10003399,Office Supplies,Chairs,Xerox 230,541.5494152906557,4.158154299890771,0.4583112954173294,39.86315520264417
10167.203740627698,CA-2016-166240,5/1/2017,1/4/2017,Standard Class,DV-13045,Michael Stewart,Consumer,United States,Fort Collins,New Mexico,94211.5508686333,East,OFF-ST-10001418,Furniture,Envelopes,"Global Stack Chair without Arms, Black",-436.31325061571437,3.781871435620067,0.3155839574074647,198.54008556839966
4888.038032681369,CA-2017-144113,8/30/2016,11/2/2016,Same Day,PC-19000,Aaron Bergman,Home Office,United States,Orange,North Dakota,63851.208886065026,West,OFF-EN-10004483,Technology,Storage,Hon 4070 Series Pagoda Round Back Stacking Chairs,-231.18757841377857,0.17256919291004813,-0.04830974070472188,217.12104051178162
3338.892428292601,US-2014-132745,3/23/2017,9/24/2015,Standard Class,NP-18325,Alex Avila,Home Office,United States,Medina,Nevada,117511.87972444073,South,TEC-PH-10001536,Technology,Storage,Accohide Poly Flexible Ring Binders,2.528839873005836,1.5809880454531955,0.2565547335789713,340.44373086241876
7874.3089471643,CA-2015-111780,1/30/2015,1/13/2014,Second Class,AT-10435,Sylvia Foulston,Consumer,United States,Greenville,Ohio,69471.30653885835,West,OFF-BI-10000822,Furniture,Phones,"Office Star - Contemporary Task Swivel chair with 2-way adjustable arms, Plum",170.36724899354414,2.3648236741710327,-0.24033067651977438,-177.4774652639085
8379.411181739975,US-2017-105697,9/1/2017,1/12/2016,Standard Class,CA-12310,Andy Gerbode,Consumer,United States,Camarillo,New Hampshire,19711.20639237514,South,OFF-PA-10000809,Office Supplies,Chairs,Crate-A-Files,192.66274725128173,4.254119339520731,0.31303455188228213,333.4993237730358
4807.038474473234,US-2017-124303,9/3/2015,5/25/2014,First Class,BS-11665,Zuschuss Carroll,Corporate,United States,Pharr,Maryland,61757.795145586235,South,FUR-CH-10003973,Furniture,Copiers,GBC ProClick Spines for 32-Hole Punch,-235.8245676421812,2.074046658949242,0.3036962915628124,334.73100031750903
5334.178939328514,CA-2017-100636,1/17/2015,6/14/2014,First Class,CK-12760,Bruce Degenhardt,Consumer,United States,Salt Lake City,Kansas,57347.09364869828,West,TEC-AC-10000710,Office Supplies,Fasteners,NETGEAR N750 Dual Band Wi-Fi Gigabit Router,844.6542140863332,-0.7035157170525634,0.7564998755410782,-305.24789980705117
6038.56387599801,CA-2015-169572,6/17/2016,9/5/2017,First Class,SC-20845,John Stevenson,Home Office,United States,Lawrence,Louisiana,89149.71943113966,East,OFF-AR-10003156,Office Supplies,Envelopes,AT&T CL82213,-148.24659325029592,0.8382242316015946,0.1965630267695565,98.03766246368184
4583.166270443345,CA-2015-167696,7/12/2016,1/17/2017,Standard Class,KH-16360,Chuck Sachs,Corporate,United States,Pharr,Alabama,102130.2299133918,East,OFF-PA-10000659,Technology,Appliances,Eldon Gobal File Keepers,15.703571307148792,6.177125145498722,0.2923870373195684,-474.82660590094616
7359.3046824320645,US-2014-106992,6/22/2015,9/14/2017,Standard Class,ML-18040,Caroline Jumper,Home Office,United States,El Paso,Kansas,50074.349691295065,South,FUR-BO-10004360,Furniture,Labels,"Bush Andora Conference Table, Maple/Graphite Gray Finish",-577.0665915545112,5.635140970400284,0.18697679485258362,155.51920725505298
8487.942628234305,CA-2014-100860,7/26/2014,4/20/2017,Same Day,RS-19765,Barry Französisch,Home Office,United States,Kissimmee,New York,326.501035585723,East,FUR-FU-10001057,Technology,Envelopes,Xerox 1901,-398.066356548673,3.9720225006918777,0.25017200885645985,-176.9242183439396
3015.154862521834,CA-2017-104108,11/8/2014,10/17/2014,First Class,SF-20200,Eugene Moren,Consumer,United States,Apopka,West Virginia,26697.47553795162,Central,OFF-AR-10003727,Furniture,Chairs,"Global High-Back Leather Tilter, Burgundy",1060.4242209675776,7.494453851364071,-0.07594235973819394,-38.69394991961071
-954.7502128593405,CA-2016-114307,12/16/2014,10/22/2016,Standard Class,TS-21655,Bruce Stewart,Corporate,United States,Plantation,Virginia,76487.35014925698,East,OFF-ST-10001522,Furniture,Fasteners,Surelock Post Binders,1245.0620788764097,4.204979100903678,-0.04243773091772987,-141.6935995628848
3747.6043373872026,CA-2016-155481,4/28/2015,11/9/2014,Standard Class,EB-14170,Linda Southworth,Consumer,United States,Ontario,Texas,20773.67354745832,West,TEC-MA-10001695,Furniture,Phones,Classic Ivory Antique Telephone ZL1810,62.602664814710124,2.9975705228782257,-0.017079052810728634,24.358290864050666
4817.0149950241575,CA-2017-146626,2/8/2015,5/24/2017,Second Class,NF-18475,Lena Hernandez,Home Office,United States,San Bernardino,Indiana,40678.47630029237,East,OFF-PA-10000327,Furniture,Phones,Xerox 1887,-156.11263831093623,3.619320312301725,0.06193515843133693,-120.6995211671319
4515.494513242179,CA-2016-160241,6/15/2016,5/30/2014,Second Class,JH-15910,Michael Grace,Corporate,United States,Ontario,North Carolina,91709.28638324596,Central,OFF-AR-10001419,Furniture,Chairs,Advantus Rolling Storage Box,385.40191043581643,4.769912890657751,0.20661689517113316,219.8774797077732
5127.085822192929,CA-2014-127586,9/22/2014,6/8/2015,First Class,MV-18190,Cindy Chapman,Home Office,United States,Manhattan,Pennsylvania,56137.5427356831,Central,OFF-LA-10001045,Furniture,Storage,Hon Every-Day Chair Series Swivel Task Chairs,-1165.0765182949297,-1.831311450388509,-0.0649552310103009,12.12387220304074
8660.032886466804,CA-2016-108434,12/24/2017,8/26/2015,First Class,AA-10375,Ivan Liston,Home Office,United States,Inglewood,District of Columbia,107801.47093459449,Central,FUR-BO-10003441,Furniture,Labels,Logitech Wireless Touch Keyboard K400,1039.4977194266005,3.2413324232447778,0.1836368070921137,-175.19249396225226
1588.736344118954,CA-2017-124436,4/21/2014,3/13/2015,First Class,RS-19870,Brooke Gillingham,Consumer,United States,Frankfort,California,38751.003934862296,Central,OFF-FA-10001754,Furniture,Storage,"O'Sullivan Elevations Bookcase, Cherry Finish",974.1191082651487,6.1488437908608775,0.15264466333476023,211.7021458551797
1112.2093963752532,CA-2015-149972,6/19/2017,10/25/2014,Standard Class,MD-17860,Erin Mull,Home Office,United States,Westfield,Iowa,80528.18704694654,South,OFF-PA-10002764,Office Supplies,Binders,"GBC Pre-Punched Binding Paper, Plastic, White, 8-1/2"" x 11""",-233.43502719820958,6.572017110115818,0.07046516312962761,97.55533501483308
2158.203505490032,CA-2015-106978,3/1/2016,6/13/2015,Same Day,NR-18550,Beth Fritzler,Corporate,United States,Lawton,New Jersey,62342.51747361972,South,OFF-LA-10001641,Furniture,Accessories,Newell 312,-170.23795998915864,6.913355027418161,0.3181109158264117,139.75368577897638
6684.071328084447,CA-2016-144309,8/1/2017,9/4/2017,Standard Class,JM-15580,Kean Thornton,Consumer,United States,Mcallen,Mississippi,57934.23251528501,East,OFF-AR-10003560,Office Supplies,Furnishings,Eldon Gobal File Keepers,452.0471795995825,5.9416004068007675,0.18745917540353707,514.3478260746681
5121.922399033675,CA-2016-134887,7/19/2014,8/7/2015,Second Class,AH-10465,Barry Pond,Home Office,United States,Englewood,Colorado,49888.706940262244,South,TEC-PH-10002824,Office Supplies,Fasteners,Newell 329,-366.62185322944293,3.9741023149417396,-0.2034107037641487,-227.16479456041202
8108.407526265648,CA-2016-169215,12/10/2017,11/4/2015,Standard Class,BB-10990,Ashley Jarboe,Consumer,United States,Perth Amboy,New Jersey,61738.89952124714,West,TEC-PH-10001817,Office Supplies,Storage,"Howard Miller 13"" Diameter Goldtone Round Wall Clock",214.84018843414037,4.373564430594545,0.3140979054528606,55.13670002092998
2895.7631055181832,CA-2015-111514,8/16/2015,2/24/2014,Second Class,FO-14305,Corey Catlett,Corporate,United States,Woonsocket,Tennessee,61550.91762408355,West,FUR-FU-10002671,Technology,Paper,DAX Cubicle Frames - 8x10,777.6461266557283,4.932421113030946,0.24947748287430094,383.6899061436157
-712.033445502746,CA-2016-164511,8/15/2017,12/14/2017,Second Class,IL-15100,Toby Ritter,Consumer,United States,Baltimore,Utah,87899.6194639977,Central,OFF-AR-10003087,Office Supplies,Fasteners,Cisco 9971 IP Video Phone Charcoal,30.19749596511008,7.587234860913572,0.14923247510576199,62.38724336009007
7878.310515220006,CA-2016-160500,3/5/2017,11/10/2015,Same Day,HE-14800,Peter McVee,Home Office,United States,Muskogee,Illinois,43647.90264321868,South,FUR-TA-10001086,Office Supplies,Tables,Xerox 1882,1001.2022332108777,5.931693864291951,0.19478520429730167,-390.06238506798104
2712.841684185861,CA-2016-104633,10/18/2014,2/27/2016,Standard Class,JB-16000,Michelle Huthwaite,Corporate,United States,Jacksonville,Massachusetts,98990.83784150422,South,OFF-ST-10001522,Technology,Envelopes,Chromcraft Bull-Nose Wood Oval Conference Tables & Bases,447.2258577264263,4.502999164695918,0.11679870395214044,-62.749625839730705
4931.25859205411,CA-2017-137596,12/9/2014,6/19/2015,Second Class,JD-15895,Quincy Jones,Corporate,United States,Whittier,Iowa,49066.24229299396,Central,FUR-TA-10002530,Office Supplies,Fasteners,Logitech VX Revolution Cordless Laser Mouse for Notebooks (Black),926.5958042299599,3.2155588096029426,-0.040390897587468305,-481.50894482148607
4591.378440376511,US-2016-164630,3/28/2017,11/2/2016,First Class,EA-14035,Philisse Overcash,Corporate,United States,La Porte,Connecticut,60225.928619144805,West,OFF-SU-10004768,Technology,Tables,Avery 49,-198.8260882652596,2.820262272918397,0.0671064711577262,-40.44163738679543
2817.600292763145,US-2017-127292,3/9/2016,5/22/2016,Same Day,LP-17080,John Grady,Consumer,United States,Raleigh,North Carolina,16711.893437852843,South,OFF-BI-10004308,Furniture,Accessories,Bevis Round Conference Table Top & Single Column Base,982.6281455757685,4.256648430607812,-0.10229249770187784,-226.43533881569638
602.0095342528693,CA-2017-110373,3/27/2017,11/25/2016,Second Class,AG-10300,Bruce Geld,Corporate,United States,Lancaster,Utah,82366.42934771285,West,OFF-BI-10002982,Furniture,Appliances,Jiffy Padded Mailers with Self-Seal Closure,-780.7449795426253,1.9378385816642356,0.0679017526991702,172.10459331473845
660.2923345065938,CA-2017-121853,12/13/2015,8/25/2014,Second Class,MH-18115,Benjamin Venier,Consumer,United States,Waco,Iowa,37897.02036220602,South,OFF-LA-10000973,Furniture,Tables,Cisco IP Phone 7961G-GE VoIP phone,-19.051408159043092,3.642431792185995,0.03998712576567855,-73.7320214660219
2928.835033370237,CA-2014-130428,7/19/2014,7/25/2014,Standard Class,DB-12970,Mitch Webber,Home Office,United States,Delray Beach,Idaho,78866.75314822533,South,TEC-MA-10004125,Office Supplies,Binders,Acme Softgrip Scissors,957.8975268754073,2.9451687956723314,0.3410848099158321,67.15380088202411
